Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
916,13/04/20,Nagaland,0,0,1,0.0,0.0
949,14/04/20,Nagaland,0,0,1,0.0,0.0
982,15/04/20,Nagaland,0,0,0,,
1015,16/04/20,Nagaland,0,0,0,,
1048,17/04/20,Nagaland,0,0,0,,
1081,18/04/20,Nagaland,0,0,0,,
1114,19/04/20,Nagaland,0,0,0,,
1147,20/04/20,Nagaland,0,0,0,,
1180,21/04/20,Nagaland,0,0,0,,
2330,26/05/20,Nagaland,0,0,3,0.0,0.0
2366,27/05/20,Nagaland,0,0,4,0.0,0.0
2402,28/05/20,Nagaland,0,0,4,0.0,0.0
2438,29/05/20,Nagaland,0,0,18,0.0,0.0
2474,30/05/20,Nagaland,0,0,25,0.0,0.0
2510,31/05/20,Nagaland,0,0,36,0.0,0.0
2546,01/06/20,Nagaland,0,0,43,0.0,0.0
2582,02/06/20,Nagaland,0,0,43,0.0,0.0
2618,03/06/20,Nagaland,0,0,49,0.0,0.0
2654,04/06/20,Nagaland,0,0,58,0.0,0.0
2690,05/06/20,Nagaland,0,0,80,0.0,0.0
