Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
82,09/03/20,Jammu and Kashmir,0,0,1,0.0,0.0
97,10/03/20,Jammu and Kashmir,0,0,1,0.0,0.0
107,11/03/20,Jammu and Kashmir,0,0,1,0.0,0.0
118,12/03/20,Jammu and Kashmir,0,0,1,0.0,0.0
131,13/03/20,Jammu and Kashmir,0,0,1,0.0,0.0
144,14/03/20,Jammu and Kashmir,0,0,2,0.0,0.0
159,15/03/20,Jammu and Kashmir,0,0,2,0.0,0.0
174,16/03/20,Jammu and Kashmir,0,0,3,0.0,0.0
189,17/03/20,Jammu and Kashmir,0,0,3,0.0,0.0
205,18/03/20,Jammu and Kashmir,0,0,3,0.0,0.0
224,19/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
244,20/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
266,21/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
289,22/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
312,23/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
336,24/03/20,Jammu and Kashmir,0,0,4,0.0,0.0
361,25/03/20,Jammu and Kashmir,1,0,7,0.0,0.14285714285714285
376,26/03/20,Jammu and Kashmir,1,0,13,0.0,0.07692307692307693
403,27/03/20,Jammu and Kashmir,1,1,13,0.07692307692307693,0.07692307692307693
430,28/03/20,Jammu and Kashmir,1,1,20,0.05,0.05
457,29/03/20,Jammu and Kashmir,1,2,31,0.06451612903225806,0.03225806451612903
484,30/03/20,Jammu and Kashmir,2,2,48,0.041666666666666664,0.041666666666666664
512,31/03/20,Jammu and Kashmir,2,2,54,0.037037037037037035,0.037037037037037035
541,01/04/20,Jammu and Kashmir,2,2,62,0.03225806451612903,0.03225806451612903
570,02/04/20,Jammu and Kashmir,2,2,62,0.03225806451612903,0.03225806451612903
600,03/04/20,Jammu and Kashmir,3,2,75,0.02666666666666667,0.04
631,04/04/20,Jammu and Kashmir,3,2,75,0.02666666666666667,0.04
