Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
232,20/03/20,Gujarat,0,0,5,0.0,0.0
252,21/03/20,Gujarat,0,0,7,0.0,0.0
275,22/03/20,Gujarat,0,1,18,0.05555555555555555,0.0
298,23/03/20,Gujarat,0,1,29,0.034482758620689655,0.0
321,24/03/20,Gujarat,0,1,33,0.030303030303030304,0.0
345,25/03/20,Gujarat,0,1,38,0.02631578947368421,0.0
373,26/03/20,Gujarat,0,3,43,0.06976744186046512,0.0
400,27/03/20,Gujarat,0,3,43,0.06976744186046512,0.0
427,28/03/20,Gujarat,0,3,45,0.06666666666666667,0.0
454,29/03/20,Gujarat,1,5,58,0.08620689655172414,0.017241379310344827
481,30/03/20,Gujarat,1,6,69,0.08695652173913043,0.014492753623188406
509,31/03/20,Gujarat,3,6,73,0.0821917808219178,0.0410958904109589
538,01/04/20,Gujarat,5,6,82,0.07317073170731707,0.06097560975609756
567,02/04/20,Gujarat,8,7,87,0.08045977011494253,0.09195402298850575
597,03/04/20,Gujarat,10,8,95,0.08421052631578947,0.10526315789473684
628,04/04/20,Gujarat,14,10,105,0.09523809523809523,0.13333333333333333
658,05/04/20,Gujarat,18,11,122,0.09016393442622951,0.14754098360655737
688,06/04/20,Gujarat,22,12,144,0.08333333333333333,0.1527777777777778
718,07/04/20,Gujarat,25,13,165,0.07878787878787878,0.15151515151515152
749,08/04/20,Gujarat,25,13,165,0.07878787878787878,0.15151515151515152
780,09/04/20,Gujarat,25,16,179,0.0893854748603352,0.13966480446927373
811,10/04/20,Gujarat,26,17,241,0.07053941908713693,0.1078838174273859
842,11/04/20,Gujarat,31,19,308,0.06168831168831169,0.10064935064935066
873,12/04/20,Gujarat,44,22,432,0.05092592592592592,0.10185185185185185
904,13/04/20,Gujarat,47,26,539,0.04823747680890538,0.08719851576994433
936,14/04/20,Gujarat,55,26,617,0.04213938411669368,0.08914100486223663
969,15/04/20,Gujarat,59,30,695,0.04316546762589928,0.08489208633093526
1002,16/04/20,Gujarat,64,36,871,0.04133180252583238,0.07347876004592423
1035,17/04/20,Gujarat,74,38,1021,0.03721841332027424,0.07247796278158668
1068,18/04/20,Gujarat,88,48,1272,0.03773584905660377,0.06918238993710692
1101,19/04/20,Gujarat,94,58,1604,0.03615960099750624,0.05860349127182045
1134,20/04/20,Gujarat,106,67,1851,0.036196650459211235,0.05726634251755808
1167,21/04/20,Gujarat,131,77,2066,0.037270087124878996,0.06340755082284608
1200,22/04/20,Gujarat,144,95,2272,0.04181338028169014,0.06338028169014084
1232,23/04/20,Gujarat,179,103,2407,0.04279185708350644,0.07436643124221022
1264,24/04/20,Gujarat,258,112,2624,0.042682926829268296,0.09832317073170732
1296,25/04/20,Gujarat,265,127,2815,0.045115452930728245,0.0941385435168739
1328,26/04/20,Gujarat,282,133,3071,0.043308368609573426,0.09182676652556171
1360,27/04/20,Gujarat,313,151,3301,0.04574371402605271,0.09481975159042715
1392,28/04/20,Gujarat,394,162,3548,0.04565952649379933,0.11104847801578353
1424,29/04/20,Gujarat,434,181,3774,0.04795972443031266,0.11499735029146795
1456,30/04/20,Gujarat,527,197,4082,0.048260656540911315,0.12910338069573737
1488,01/05/20,Gujarat,613,214,4395,0.04869169510807736,0.13947667804323094
1520,02/05/20,Gujarat,735,236,4721,0.04998940902351197,0.1556873543740733
1552,03/05/20,Gujarat,896,262,5055,0.05182987141444115,0.17725024727992086
1584,04/05/20,Gujarat,1042,290,5428,0.05342667649226234,0.19196757553426677
