Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
60,07/03/20,Ladakh,0,0,2,0.0,0.0
66,08/03/20,Ladakh,0,0,2,0.0,0.0
74,09/03/20,Ladakh,0,0,2,0.0,0.0
87,10/03/20,Ladakh,0,0,2,0.0,0.0
105,11/03/20,Ladakh,0,0,2,0.0,0.0
116,12/03/20,Ladakh,0,0,3,0.0,0.0
129,13/03/20,Ladakh,0,0,3,0.0,0.0
142,14/03/20,Ladakh,0,0,3,0.0,0.0
160,15/03/20,Ladakh,0,0,3,0.0,0.0
175,16/03/20,Ladakh,0,0,4,0.0,0.0
190,17/03/20,Ladakh,0,0,6,0.0,0.0
206,18/03/20,Ladakh,0,0,8,0.0,0.0
225,19/03/20,Ladakh,0,0,8,0.0,0.0
245,20/03/20,Ladakh,0,0,10,0.0,0.0
267,21/03/20,Ladakh,0,0,13,0.0,0.0
290,22/03/20,Ladakh,0,0,13,0.0,0.0
313,23/03/20,Ladakh,0,0,13,0.0,0.0
337,24/03/20,Ladakh,0,0,13,0.0,0.0
362,25/03/20,Ladakh,0,0,13,0.0,0.0
379,26/03/20,Ladakh,0,0,13,0.0,0.0
406,27/03/20,Ladakh,3,0,13,0.0,0.23076923076923078
433,28/03/20,Ladakh,3,0,13,0.0,0.23076923076923078
460,29/03/20,Ladakh,3,0,13,0.0,0.23076923076923078
487,30/03/20,Ladakh,3,0,13,0.0,0.23076923076923078
515,31/03/20,Ladakh,3,0,13,0.0,0.23076923076923078
545,01/04/20,Ladakh,3,0,13,0.0,0.23076923076923078
574,02/04/20,Ladakh,3,0,13,0.0,0.23076923076923078
604,03/04/20,Ladakh,3,0,14,0.0,0.21428571428571427
635,04/04/20,Ladakh,3,0,14,0.0,0.21428571428571427
665,05/04/20,Ladakh,10,0,14,0.0,0.7142857142857143
695,06/04/20,Ladakh,10,0,14,0.0,0.7142857142857143
725,07/04/20,Ladakh,10,0,14,0.0,0.7142857142857143
756,08/04/20,Ladakh,10,0,14,0.0,0.7142857142857143
787,09/04/20,Ladakh,10,0,14,0.0,0.7142857142857143
818,10/04/20,Ladakh,10,0,15,0.0,0.6666666666666666
849,11/04/20,Ladakh,10,0,15,0.0,0.6666666666666666
880,12/04/20,Ladakh,10,0,15,0.0,0.6666666666666666
911,13/04/20,Ladakh,10,0,15,0.0,0.6666666666666666
943,14/04/20,Ladakh,10,0,15,0.0,0.6666666666666666
976,15/04/20,Ladakh,10,0,17,0.0,0.5882352941176471
1009,16/04/20,Ladakh,10,0,17,0.0,0.5882352941176471
1042,17/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1075,18/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1108,19/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1141,20/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1174,21/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1207,22/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
1239,23/04/20,Ladakh,14,0,18,0.0,0.7777777777777778
