Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
2262,24/05/20,Punjab,1870,39,2045,0.019070904645476772,0.9144254278728606
2297,25/05/20,Punjab,1898,40,2060,0.019417475728155338,0.9213592233009709
2333,26/05/20,Punjab,1898,40,2060,0.019417475728155338,0.9213592233009709
2369,27/05/20,Punjab,1918,40,2106,0.01899335232668566,0.9107312440645774
2405,28/05/20,Punjab,1918,40,2139,0.018700327255726974,0.8966806919121084
2441,29/05/20,Punjab,1946,40,2158,0.018535681186283594,0.901760889712697
2477,30/05/20,Punjab,1949,42,2197,0.019116977696859355,0.887118798361402
2513,31/05/20,Punjab,1967,44,2233,0.019704433497536946,0.8808777429467085
2549,01/06/20,Punjab,1987,45,2263,0.019885108263367212,0.8780380026513478
2585,02/06/20,Punjab,2000,45,2301,0.01955671447196871,0.8691873098652759
2621,03/06/20,Punjab,2017,46,2342,0.01964133219470538,0.8612297181895816
2657,04/06/20,Punjab,2029,47,2376,0.01978114478114478,0.8539562289562289
2693,05/06/20,Punjab,2043,47,2415,0.019461697722567287,0.8459627329192546
