Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
33,02/03/20,Telengana,0,0,1,0.0,0.0
36,03/03/20,Telengana,0,0,1,0.0,0.0
44,04/03/20,Telengana,0,0,1,0.0,0.0
50,05/03/20,Telengana,0,0,1,0.0,0.0
57,06/03/20,Telengana,0,0,1,0.0,0.0
61,07/03/20,Telengana,0,0,1,0.0,0.0
67,08/03/20,Telengana,0,0,1,0.0,0.0
81,09/03/20,Telengana,0,0,1,0.0,0.0
96,10/03/20,Telengana,0,0,1,0.0,0.0
103,11/03/20,Telengana,0,0,1,0.0,0.0
114,12/03/20,Telengana,0,0,1,0.0,0.0
127,13/03/20,Telengana,0,0,1,0.0,0.0
140,14/03/20,Telengana,0,0,1,0.0,0.0
158,15/03/20,Telengana,1,0,3,0.0,0.3333333333333333
173,16/03/20,Telengana,1,0,3,0.0,0.3333333333333333
188,17/03/20,Telengana,1,0,5,0.0,0.2
204,18/03/20,Telengana,1,0,6,0.0,0.16666666666666666
222,19/03/20,Telengana,1,0,6,0.0,0.16666666666666666
242,20/03/20,Telengana,1,0,17,0.0,0.058823529411764705
264,21/03/20,Telengana,1,0,21,0.0,0.047619047619047616
287,22/03/20,Telengana,1,0,22,0.0,0.045454545454545456
310,23/03/20,Telengana,1,0,32,0.0,0.03125
334,24/03/20,Telengana,1,0,35,0.0,0.02857142857142857
359,25/03/20,Telengana,1,0,35,0.0,0.02857142857142857
389,26/03/20,Telengana,1,0,44,0.0,0.022727272727272728
416,27/03/20,Telengana,1,0,45,0.0,0.022222222222222223
443,28/03/20,Telengana,1,0,56,0.0,0.017857142857142856
470,29/03/20,Telengana,1,1,66,0.015151515151515152,0.015151515151515152
497,30/03/20,Telengana,1,1,71,0.014084507042253521,0.014084507042253521
525,31/03/20,Telengana,1,1,79,0.012658227848101266,0.012658227848101266
555,01/04/20,Telengana,1,3,96,0.03125,0.010416666666666666
584,02/04/20,Telengana,1,3,107,0.028037383177570093,0.009345794392523364
614,03/04/20,Telengana,1,7,158,0.04430379746835443,0.006329113924050633
645,04/04/20,Telengana,1,7,159,0.0440251572327044,0.006289308176100629
675,05/04/20,Telengana,32,7,269,0.026022304832713755,0.11895910780669144
705,06/04/20,Telengana,34,7,321,0.021806853582554516,0.1059190031152648
735,07/04/20,Telengana,35,7,364,0.019230769230769232,0.09615384615384616
766,08/04/20,Telengana,35,7,427,0.01639344262295082,0.08196721311475409
797,09/04/20,Telengana,35,7,442,0.01583710407239819,0.07918552036199095
828,10/04/20,Telengana,35,7,473,0.014799154334038054,0.07399577167019028
859,11/04/20,Telengana,43,9,504,0.017857142857142856,0.08531746031746032
890,12/04/20,Telengana,43,9,504,0.017857142857142856,0.08531746031746032
922,13/04/20,Telengana,100,16,562,0.028469750889679714,0.17793594306049823
955,14/04/20,Telengana,100,17,624,0.027243589743589744,0.16025641025641027
988,15/04/20,Telengana,120,18,647,0.027820710973724884,0.18547140649149924
1021,16/04/20,Telengana,120,18,698,0.025787965616045846,0.17191977077363896
1054,17/04/20,Telengana,186,18,743,0.024226110363391656,0.2503364737550471
1087,18/04/20,Telengana,186,18,791,0.022756005056890013,0.23514538558786346
1120,19/04/20,Telengana,186,18,844,0.02132701421800948,0.22037914691943128
1153,20/04/20,Telengana,190,21,873,0.024054982817869417,0.21764032073310424
1186,21/04/20,Telengana,190,23,919,0.025027203482045703,0.20674646354733406
1218,22/04/20,Telengana,194,23,945,0.02433862433862434,0.2052910052910053
1250,23/04/20,Telengana,197,24,960,0.025,0.20520833333333333
1282,24/04/20,Telengana,253,26,984,0.026422764227642278,0.2571138211382114
1314,25/04/20,Telengana,253,26,984,0.026422764227642278,0.2571138211382114
1346,26/04/20,Telengana,280,26,991,0.026236125126135216,0.28254288597376387
1378,27/04/20,Telengana,280,26,1002,0.02594810379241517,0.27944111776447106
1410,28/04/20,Telengana,321,26,1004,0.025896414342629483,0.3197211155378486
1442,29/04/20,Telengana,367,26,1012,0.025691699604743084,0.36264822134387353
1474,30/04/20,Telengana,367,26,1012,0.025691699604743084,0.36264822134387353
1506,01/05/20,Telengana,441,26,1039,0.025024061597690085,0.424446583253128
1538,02/05/20,Telengana,441,26,1039,0.025024061597690085,0.424446583253128
1570,03/05/20,Telengana,458,28,1063,0.02634054562558796,0.4308560677328316
1602,04/05/20,Telengana,490,29,1082,0.026802218114602587,0.45286506469500926
1634,05/05/20,Telengana,585,29,1085,0.026728110599078342,0.5391705069124424
1667,06/05/20,Telengana,585,29,1096,0.02645985401459854,0.5337591240875912
1700,07/05/20,Telengana,628,29,1107,0.026196928635953028,0.5672990063233966
1733,08/05/20,Telengana,650,29,1123,0.025823686553873553,0.578806767586821
1766,09/05/20,Telengana,700,29,1133,0.02559576345984113,0.617828773168579
