Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
781,09/04/20,Haryana,29,3,169,0.01775147928994083,0.17159763313609466
812,10/04/20,Haryana,29,3,169,0.01775147928994083,0.17159763313609466
843,11/04/20,Haryana,29,3,177,0.01694915254237288,0.1638418079096045
874,12/04/20,Haryana,29,3,185,0.016216216216216217,0.15675675675675677
905,13/04/20,Haryana,29,3,185,0.016216216216216217,0.15675675675675677
937,14/04/20,Haryana,34,3,199,0.01507537688442211,0.1708542713567839
970,15/04/20,Haryana,34,3,199,0.01507537688442211,0.1708542713567839
1003,16/04/20,Haryana,43,3,205,0.014634146341463415,0.2097560975609756
1036,17/04/20,Haryana,43,3,205,0.014634146341463415,0.2097560975609756
1069,18/04/20,Haryana,43,3,225,0.013333333333333334,0.19111111111111112
1102,19/04/20,Haryana,87,3,233,0.012875536480686695,0.37339055793991416
1135,20/04/20,Haryana,87,3,233,0.012875536480686695,0.37339055793991416
1168,21/04/20,Haryana,127,3,254,0.011811023622047244,0.5
1201,22/04/20,Haryana,127,3,254,0.011811023622047244,0.5
1233,23/04/20,Haryana,140,3,262,0.011450381679389313,0.5343511450381679
1265,24/04/20,Haryana,156,3,272,0.011029411764705883,0.5735294117647058
1297,25/04/20,Haryana,156,3,272,0.011029411764705883,0.5735294117647058
1329,26/04/20,Haryana,176,3,289,0.010380622837370242,0.6089965397923875
1361,27/04/20,Haryana,176,3,289,0.010380622837370242,0.6089965397923875
1393,28/04/20,Haryana,183,3,296,0.010135135135135136,0.6182432432432432
1425,29/04/20,Haryana,209,3,310,0.00967741935483871,0.6741935483870968
1457,30/04/20,Haryana,209,3,310,0.00967741935483871,0.6741935483870968
1489,01/05/20,Haryana,209,3,313,0.009584664536741214,0.6677316293929713
1521,02/05/20,Haryana,227,4,360,0.011111111111111112,0.6305555555555555
1553,03/05/20,Haryana,227,4,394,0.01015228426395939,0.5761421319796954
1585,04/05/20,Haryana,245,5,442,0.011312217194570135,0.5542986425339367
1617,05/05/20,Haryana,254,6,517,0.01160541586073501,0.4912959381044487
1650,06/05/20,Haryana,256,6,548,0.010948905109489052,0.46715328467153283
1683,07/05/20,Haryana,260,7,594,0.011784511784511785,0.4377104377104377
1716,08/05/20,Haryana,260,7,625,0.0112,0.416
1749,09/05/20,Haryana,279,8,647,0.012364760432766615,0.4312210200927357
1782,10/05/20,Haryana,290,9,675,0.013333333333333334,0.42962962962962964
1815,11/05/20,Haryana,300,10,703,0.01422475106685633,0.4267425320056899
1848,12/05/20,Haryana,337,11,730,0.015068493150684932,0.46164383561643835
1881,13/05/20,Haryana,342,11,780,0.014102564102564103,0.43846153846153846
1914,14/05/20,Haryana,418,11,793,0.013871374527112233,0.5271122320302648
1947,15/05/20,Haryana,439,11,818,0.013447432762836185,0.5366748166259169
1980,16/05/20,Haryana,439,11,818,0.013447432762836185,0.5366748166259169
2013,17/05/20,Haryana,514,13,887,0.014656144306651634,0.5794813979706878
2046,18/05/20,Haryana,562,14,910,0.015384615384615385,0.6175824175824176
2079,19/05/20,Haryana,598,14,928,0.015086206896551725,0.6443965517241379
2112,20/05/20,Haryana,627,14,964,0.014522821576763486,0.6504149377593361
2146,21/05/20,Haryana,648,14,993,0.014098690835850957,0.6525679758308157
2180,22/05/20,Haryana,681,15,1031,0.014548981571290009,0.6605237633365665
2214,23/05/20,Haryana,706,16,1067,0.01499531396438613,0.6616682286785379
2248,24/05/20,Haryana,750,16,1131,0.014146772767462422,0.6631299734748011
2283,25/05/20,Haryana,765,16,1184,0.013513513513513514,0.6461148648648649
2318,26/05/20,Haryana,765,16,1184,0.013513513513513514,0.6461148648648649
2354,27/05/20,Haryana,824,17,1305,0.013026819923371647,0.6314176245210728
2390,28/05/20,Haryana,838,18,1381,0.013034033309196235,0.6068066618392469
2426,29/05/20,Haryana,881,19,1504,0.012632978723404254,0.5857712765957447
2462,30/05/20,Haryana,940,19,1721,0.011040092969203951,0.5461940732132481
2498,31/05/20,Haryana,971,20,1923,0.010400416016640665,0.5049401976079043
2534,01/06/20,Haryana,1048,20,2091,0.009564801530368245,0.501195600191296
2570,02/06/20,Haryana,1055,21,2356,0.008913412563667233,0.44779286926994905
2606,03/06/20,Haryana,1069,23,2652,0.008672699849170438,0.4030920060331825
2642,04/06/20,Haryana,1089,23,2954,0.007786052809749492,0.36865267433987814
2678,05/06/20,Haryana,2134,24,3281,0.00731484303565986,0.6504114599207559
