Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
978,15/04/20,Maharashtra,259,178,2687,0.06624488276888724,0.0963900260513584
1011,16/04/20,Maharashtra,295,187,2919,0.06406303528605686,0.10106200753682767
1044,17/04/20,Maharashtra,300,194,3205,0.06053042121684867,0.093603744149766
1077,18/04/20,Maharashtra,331,201,3323,0.06048751128498345,0.09960878724044538
1110,19/04/20,Maharashtra,365,211,3651,0.05779238564776774,0.09997261024376883
1143,20/04/20,Maharashtra,507,223,4203,0.053057339995241495,0.1206281227694504
1176,21/04/20,Maharashtra,572,232,4669,0.049689440993788817,0.12251017348468622
1209,22/04/20,Maharashtra,722,251,5221,0.04807508140203026,0.13828768435165678
1241,23/04/20,Maharashtra,789,269,5652,0.04759377211606511,0.13959660297239915
1273,24/04/20,Maharashtra,840,283,6430,0.04401244167962675,0.13063763608087092
1305,25/04/20,Maharashtra,957,301,6817,0.04415432008214757,0.14038433328443597
1337,26/04/20,Maharashtra,1076,323,7628,0.04234399580492921,0.14105925537493444
1369,27/04/20,Maharashtra,1188,342,8068,0.04238968765493307,0.14724838869608328
1401,28/04/20,Maharashtra,1282,369,8590,0.04295692665890571,0.14924330616996506
1433,29/04/20,Maharashtra,1388,400,9318,0.042927666881305004,0.14895900407812834
1465,30/04/20,Maharashtra,1593,432,9915,0.04357034795763994,0.16066565809379726
1497,01/05/20,Maharashtra,1773,459,10498,0.043722613831205945,0.16888931224995238
1529,02/05/20,Maharashtra,1879,485,11506,0.04215192073700678,0.16330610116460978
1561,03/05/20,Maharashtra,2000,521,12296,0.04237150292778139,0.16265452179570591
1593,04/05/20,Maharashtra,2115,548,12974,0.04223832279944505,0.16301834438106982
1625,05/05/20,Maharashtra,2465,583,14541,0.04009352864314696,0.1695206657038718
1658,06/05/20,Maharashtra,2819,617,15525,0.039742351046698876,0.18157809983896941
1691,07/05/20,Maharashtra,3094,651,16758,0.03884711779448621,0.1846282372598162
1724,08/05/20,Maharashtra,3301,694,17974,0.03861132747301658,0.18365416713029933
1757,09/05/20,Maharashtra,3470,731,19063,0.038346535172847925,0.18202801238000316
1790,10/05/20,Maharashtra,3800,779,20228,0.03851097488629622,0.18785841407949377
1823,11/05/20,Maharashtra,4199,832,22171,0.03752649857922511,0.18939154751702675
1856,12/05/20,Maharashtra,4786,868,23401,0.03709243194735268,0.20452117430879022
1889,13/05/20,Maharashtra,5125,921,24427,0.037704179801039836,0.20980881811110655
1922,14/05/20,Maharashtra,5547,975,25922,0.03761283851554664,0.2139881182007561
1955,15/05/20,Maharashtra,6059,1019,27524,0.03702223514024124,0.2201351547740154
1988,16/05/20,Maharashtra,6564,1068,29100,0.036701030927835054,0.22556701030927834
2021,17/05/20,Maharashtra,7088,1135,30706,0.036963459910115286,0.23083436461929266
2054,18/05/20,Maharashtra,7688,1198,33053,0.03624481892717756,0.23259613348258856
2087,19/05/20,Maharashtra,8437,1249,35058,0.03562667579439786,0.24065833761195732
2120,20/05/20,Maharashtra,9639,1325,37136,0.035679663937957774,0.2595594571305472
2154,21/05/20,Maharashtra,10318,1390,39297,0.035371656869481134,0.26256457235921316
2188,22/05/20,Maharashtra,11726,1454,41642,0.034916670669036066,0.2815907016954037
2222,23/05/20,Maharashtra,12583,1517,44582,0.03402718585976403,0.28224395495940063
2256,24/05/20,Maharashtra,13404,1577,47190,0.033418097054460694,0.28404322949777494
2291,25/05/20,Maharashtra,14600,1635,50231,0.03254962075212518,0.2906571639027692
2326,26/05/20,Maharashtra,15786,1695,52667,0.03218334061176828,0.2997322801754419
2362,27/05/20,Maharashtra,16954,1792,54758,0.03272581175353373,0.309616859636948
