Sno,Date,State/UnionTerritory,Cured,Deaths,Confirmed,mortal_rate,cured_rate
1312,25/04/20,Rajasthan,230,27,2034,0.01327433628318584,0.11307767944936087
1344,26/04/20,Rajasthan,493,33,2083,0.01584253480556889,0.23667786845895344
1376,27/04/20,Rajasthan,518,41,2185,0.018764302059496567,0.23707093821510297
1408,28/04/20,Rajasthan,669,46,2262,0.020335985853227233,0.2957559681697613
1440,29/04/20,Rajasthan,768,51,2364,0.021573604060913704,0.3248730964467005
1472,30/04/20,Rajasthan,768,51,2438,0.02091878589007383,0.31501230516817064
1504,01/05/20,Rajasthan,836,58,2584,0.02244582043343653,0.3235294117647059
1536,02/05/20,Rajasthan,1116,62,2666,0.023255813953488372,0.4186046511627907
1568,03/05/20,Rajasthan,1121,65,2772,0.023448773448773448,0.40440115440115443
1600,04/05/20,Rajasthan,1356,71,2886,0.0246015246015246,0.4698544698544699
1632,05/05/20,Rajasthan,1394,77,3061,0.02515517804639007,0.455406729826854
1665,06/05/20,Rajasthan,1525,89,3158,0.02818239392020266,0.4829005699810006
1698,07/05/20,Rajasthan,1596,92,3317,0.027735905939101597,0.481157672595719
1731,08/05/20,Rajasthan,1596,97,3427,0.028304639626495477,0.4657134519988328
1764,09/05/20,Rajasthan,1916,101,3579,0.028220173232746577,0.5353450684548756
1797,10/05/20,Rajasthan,2026,106,3708,0.028586839266450916,0.54638619201726
1830,11/05/20,Rajasthan,2176,107,3814,0.028054535920293656,0.5705296276874672
1863,12/05/20,Rajasthan,2264,113,3988,0.028335005015045135,0.567703109327984
1896,13/05/20,Rajasthan,2378,117,4126,0.028356761997091615,0.5763451284537082
1929,14/05/20,Rajasthan,2459,121,4328,0.027957486136783734,0.5681608133086876
1962,15/05/20,Rajasthan,2580,125,4534,0.02756947507719453,0.5690339655932951
1995,16/05/20,Rajasthan,2677,125,4727,0.026443833298074888,0.5663211339115718
2028,17/05/20,Rajasthan,2839,126,4960,0.025403225806451612,0.5723790322580645
2061,18/05/20,Rajasthan,2992,131,5202,0.025182622068435218,0.5751633986928104
2094,19/05/20,Rajasthan,3218,138,5507,0.025059015798075176,0.584347194479753
2127,20/05/20,Rajasthan,3337,143,5845,0.02446535500427716,0.5709153122326776
2161,21/05/20,Rajasthan,3404,147,6015,0.024438902743142144,0.5659185369908561
2195,22/05/20,Rajasthan,3485,151,6227,0.02424923719286976,0.5596595471334511
2229,23/05/20,Rajasthan,3680,153,6494,0.02356020942408377,0.566676932553126
2263,24/05/20,Rajasthan,3786,160,6742,0.02373183031741323,0.5615544348857906
2298,25/05/20,Rajasthan,3848,163,7028,0.02319294251565168,0.5475241889584519
2334,26/05/20,Rajasthan,3951,167,7300,0.02287671232876712,0.5412328767123288
2370,27/05/20,Rajasthan,4171,170,7536,0.022558386411889595,0.5534766454352441
2406,28/05/20,Rajasthan,4457,173,7703,0.022458782292613267,0.5786057380241464
2442,29/05/20,Rajasthan,4817,180,8067,0.022313127556712532,0.5971240857815793
2478,30/05/20,Rajasthan,5244,184,8365,0.02199641362821279,0.6268977884040645
2514,31/05/20,Rajasthan,5739,193,8617,0.022397586166879424,0.6660090518742021
2550,01/06/20,Rajasthan,5927,194,8831,0.021968067036575698,0.671158419205073
2586,02/06/20,Rajasthan,6040,198,8980,0.022048997772828507,0.6726057906458798
2622,03/06/20,Rajasthan,6435,203,9373,0.021657953696788648,0.6865464632454924
2658,04/06/20,Rajasthan,6744,209,9652,0.021653543307086614,0.6987152921674264
2694,05/06/20,Rajasthan,7104,213,9862,0.021598053133238693,0.7203407016832285
